web-scraper-order,web-scraper-start-url,rooms_area_price_raw,address_raw,price_raw,description_raw,text_raw
"1703955435-37","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=41","30 m², CHF 4138.—","Bellariastrasse 36, 8002 Zürich, ZH","CHF 4138.—","«1 Bedroom Apartment Junior Terrace»","30 m², CHF 4138.—Bellariastrasse 36, 8002 Zürich, ZH«1 Bedroom Apartment Junior Terrace»This bright and spacious 1 bedroom apartment ensures maximum comfort of living. Its open and modern living area is furnished with leather sofas and armchairs, flat screen TV and glass tables. The fully fitted kitchenette caters for all the daily needs and offers everything a guest may need on a daily basis: a glass ceramic stove, microwave with baking and grilling options, coffee maker, as well as cutlery and crockery. The sleeping area tempts with a cozy double bed. The modern bathroom is equipped with a bathtub, hand towels, a hairdryer and tVirtuelle TourAnbieter kontaktierenKontaktieren"
"1703955435-38","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=41","38 m², CHF 4034.—","Wolframplatz 1, 8045 Zürich, ZH","CHF 4034.—","«Grand Apartment»","38 m², CHF 4034.—Wolframplatz 1, 8045 Zürich, ZH«Grand Apartment»This open-plan apartment with a sophisticated layout boasts a genuine loft style available in different variations. Selected materials, high-quality furniture and elegant colors give the suite that certain something. Its open living and dining area features a cozy sitting corner, dining table, working desk and an ultra-modern and fully fitted kitchen with a glass ceramic stove, microwave with baking and grill function, coffee maker, cutlery and crockery. Flat screen TV and a hi-fi system provide entertainment. The independent sleeping area is fVirtuelle TourAnbieter kontaktierenKontaktieren"
"1703955435-39","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=41","1 Zimmer, 25 m², CHF 1990.—","St. Jakobstrasse 39, 8004 Zürich, ZH","CHF 1990.—","«Möbliertes 1-Zimmer-Apartment mit Balkon in der Innenstadt Zürich»","1 Zimmer, 25 m², CHF 1990.—St. Jakobstrasse 39, 8004 Zürich, ZH«Möbliertes 1-Zimmer-Apartment mit Balkon in der Innenstadt Zürich»Suchen Sie eine möblierte Wohnung zentral gelegen in der Stadt Zürich? Dann ist dieses 1-Zimmer-Apartment an der St. Jakobstrasse genau das Richtige für Sie. Den Zürcher Hauptbahnhof und die Bahnhofstrasse erreichen Sie in wenigen Gehminuten und der nahegelegene «Stauffacherplatz» verfügt über eine gute Anbindung an den öffentlichen Verkehr.Beim Apartmenthaus «St. Jakob» handelt es sich um eine Liegenschaft im Zürcher Kreis 4, die im Jahr 2013 aufgestockt wurde und heute einen Antiquitätenladen, eine Modeboutique, eine Vinothek sowie 66 WohnungAnbieter kontaktierenKontaktieren"
"1703955435-40","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=41","1,5 Zimmer, 32 m², CHF 2900.—","St. Jakobstrasse 39, 8004 Zürich, ZH","CHF 2900.—","«Möbliertes 1.5-Zimmer-Apartment mit Terrasse in der Innenstadt Zürich»","1,5 Zimmer, 32 m², CHF 2900.—St. Jakobstrasse 39, 8004 Zürich, ZH«Möbliertes 1.5-Zimmer-Apartment mit Terrasse in der Innenstadt Zürich»Suchen Sie eine möblierte Wohnung zentral gelegen in der Stadt Zürich? Dann ist dieses 1,5-Zimmer-Apartment an der St. Jakobstrasse genau das Richtige für Sie. Den Zürcher Hauptbahnhof und die Bahnhofstrasse erreichen Sie in wenigen Gehminuten und der nahegelegene «Stauffacherplatz» verfügt über eine gute Anbindung an den öffentlichen Verkehr.Beim Apartmenthaus «St. Jakob» handelt es sich um eine Liegenschaft im Zürcher Kreis 4, die im Jahre 2013 aufgestockt wurde und heute einen Antiquitätenladen, eine Modeboutique, eine Vinothek sowie 66 WohnAnbieter kontaktierenKontaktieren"
"1703955435-41","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=41","3,5 Zimmer, 135 m², CHF 3390.—","Flurstrasse 11, 8302 Kloten, ZH","CHF 3390.—","«Grosszügige Maisonette-Wohnung mit mehreren Terrassen!»","3,5 Zimmer, 135 m², CHF 3390.—Flurstrasse 11, 8302 Kloten, ZH«Grosszügige Maisonette-Wohnung mit mehreren Terrassen!»"
"1703955435-42","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=41","1 Zimmer, 13 m², CHF 600.—","Eichliackerstrasse 68, 8406 Winterthur, ZH","CHF 600.—","«Zimmer für Wochenaufenthalter / Wochenaufenthalterin»","1 Zimmer, 13 m², CHF 600.—Eichliackerstrasse 68, 8406 Winterthur, ZH«Zimmer für Wochenaufenthalter / Wochenaufenthalterin»Du bist von Montag bis Freitag in der Stadt Winterthur für dein Studium oder deine Arbeitsstelle unterwegs und suchst für diese Zeit ein schönes Haus / Zimmer?Dann bist du hier genau richtig!Das Einfamilienhaus in Winterthur Töss (1.8 km vom Bahnhof entfernt) wurde frisch renoviert.Eines der beiden verfügbaren Zimmer im Obergeschoss könntest du per sofort beziehen!Ebenfalls im Obergeschoss befindet sich ein Bad mit Badewanne, Toilette und Lavabo. Dies würdest du mit einem Mitbewohner teilen.Zur Mitbenützung im Erdgeschoss steht die Küche mit Es"
"1703955435-43","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=41","1 Zimmer, 23 m², CHF 1160.—","8046 Zürich, ZH","CHF 1160.—","«Möbliertes Zimmer nähe ETH»","1 Zimmer, 23 m², CHF 1160.—8046 Zürich, ZH«Möbliertes Zimmer nähe ETH»Zimmer - WohnungDie grosszügige und mit viel Geschmack eingerichtete 4-Zimmerwohnung mit vier Schlafzimmern, Küche und Bad im 2. OG bietet sich an als ideale Wohnmöglichkeit für junge und beschäftigte Leute in Zürich. Das ca. 16 qm grosse Zimmer ist möbliert, und wurde mit allen wichtigen Services ausgestattet: Reinigungsservice für Küche und BadInternetStrom + WasserDabei teilen sich 4 Personen eine Küche mit Essplatz sowie ein helles Badezimmer mit Toilette. Alle Räumlichkeiten sind neuwertig und in gutem Zustand.Mehr Informationen: https://r"
"1703955435-44","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=41","5,5 Zimmer, 142 m², CHF 2900.—","Sihlwaldstrasse 6, 8135 Langnau am Albis, ZH","CHF 2900.—","«Modernes Wohnen auf 142 m²!»","5,5 Zimmer, 142 m², CHF 2900.—Sihlwaldstrasse 6, 8135 Langnau am Albis, ZH«Modernes Wohnen auf 142 m²!»In der grünen und kinderfreundlichen Überbauung Langmoos vermieten wir per sofort eine grosszügige und helle 5.5-Zimmer-Wohnung.Die Wohnung besticht durch:Wohn-/Esszimmer und Korridor mit Parkettbodengemütlicher Balkon im WohnzimmerCheminée Schlaf-/Kinderzimmer mit Laminatboden4 abgeschlossene SchlafräumeGarderobe sowie Einbauschränkeschöne und moderne Küche mit Glaskeramik & Geschirrspüler kleiner Balkon bei Küche modernes Bad/WC mit Doppellavabo, Badewanne und Duschesep. WCReduitKellerabteil vorhandenDie Busstation ist wenige Gehminuten entfeAnbieter kontaktierenKontaktieren"
"1703955435-45","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=41","3,5 Zimmer, 90 m², CHF 3350.—","Zollikerstrasse 243, 8008 Zürich, ZH","CHF 3350.—","«Besichtigung nach Vereinbarung:»","3,5 Zimmer, 90 m², CHF 3350.—Zollikerstrasse 243, 8008 Zürich, ZH«Besichtigung nach Vereinbarung:»Beschreibung:Besichtigung nach Vereinbarung:Träumen Sie von einem Leben im Grünen und doch in der Stadt? Diese 3.5 Zimmerwohnung mit Balkon, im 1. Obergeschoss wird Ihnen Freude bereiten! Die Wohnung besticht durch ihren charmanten Stil und die moderne Klarheit. Die Fenster durchfluten die Räume mit viel Licht und vermitteln höchste Wohnqualität. Diese 3.5-Zimmerwohnung bietet zeitgemässes Wohnen für Single und Paare ohne Kinder. Das Entrée heisst Sie willkommen und lässt Ihnen offen, ob Sie Richtung Schlafbereich, Wohnzimmer mit Cheminée oder Anbieter kontaktierenKontaktieren"
"1703955435-46","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=41","1 Zimmer, CHF 1350.—","Seestrasse 72a, 8805 Richterswil, ZH","CHF 1350.—","«WG-Zimmer in einer einzigartigen Location»","1 Zimmer, CHF 1350.—Seestrasse 72a, 8805 Richterswil, ZH«WG-Zimmer in einer einzigartigen Location»Die etwas andere WG in Richterswil!Wir vermieten per sofort oder nach Vereinbarung in diesem wunderschönen, geschichtsträchtigen Herrenhaus 3 WG-Zimmer (zwei möbliert, eines unmöbliert).Jedes Zimmer ist verschieden und erzählt seine eigene Geschichte und ist mit Boxspringbett, Kommode, Kleiderschrank, Schreibtisch mit Stuhl eingerichtet.- Bergruh (Fr. 1350.00 inkl. Nebenkosten)Dieses wunderschöne, historische Gebäude liegt direkt am Zürichsee. Es gibt einen romantischen Spazierweg am See, entlang vom Haus bis nach Horgen. Im Sommer lädt das See"
"1703955435-47","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=41","3 Zimmer, 117 m², CHF 2830.—","Dorfgasse 2, 8708 Männedorf, ZH","CHF 2830.—","«Neugut 3 Zimmer Loft Wohnung»","3 Zimmer, 117 m², CHF 2830.—Dorfgasse 2, 8708 Männedorf, ZH«Neugut 3 Zimmer Loft Wohnung»Sie werden erwartet, Zuhause in Männedorf!Mitten in Männedorf und einen Steinwurf vom Zürichsee entfernt erwarten Sie in einem geschichtsträchtigen Gebäudekomplex.Wer individuell und charmant wohnen oder arbeiten möchte, einen aussergewöhnlichen Ausbau schätzt und vom günstigen Steuerfuss der Zürcher Goldküste profitieren will, fühlt sich in den fünf neu erstellten Mietwohnungen/Büros ""Neugut"" in Männedorfs Zentrum rundum wohl.Die neuen Bewohner erwartet eine Kombination von erhaltenswerten Bausubstanz sowie neuzeitlichen Ausbaustandard, welcheAnbieter kontaktierenKontaktieren"
"1703955435-48","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=41","2,5 Zimmer, 72 m², CHF 4625.—","Alte Landstrasse 55, 8802 Kilchberg ZH, ZH","CHF 4625.—","«Zürich mit dem schönen Zürichsee und den Schweizer Alpen im Hintergrund»","2,5 Zimmer, 72 m², CHF 4625.—Alte Landstrasse 55, 8802 Kilchberg ZH, ZH«Zürich mit dem schönen Zürichsee und den Schweizer Alpen im Hintergrund»Das Wichtigste in Kürze = https://objektwebseite.ch/alte-landstrasse-55/Willkommen in Zürich Kilchberg, der idyllisch gelegenen Stadt am Ufer des Zürichsees mit herrlicher Seesicht und einem traumhaften Blick auf die Gipfel der Alpen.Dank seiner günstigen Lage bietet Zürich Kilchberg vielseitige Möglichkeiten aktiver Freizeitbeschäftigungen in nächster Umgebung. Spaziergänge, Wandern mit dem Rad oder zu Fuss, Reiten, Schwimmen, Wasser- und Wintersport, Tennis, Skifahren oder Golfspielen.By the Way: Zürich Kilchberg gehört zu den steuergünstigst"
"1703955438-49","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=40","3 Zimmer, 65 m², CHF 1676.—","Vögeliacher 7, 8180 Bülach, ZH","CHF 1676.—","«sonnige 3-Zimmer-Wohnung per sofort oder auf Anfrage»","3 Zimmer, 65 m², CHF 1676.—Vögeliacher 7, 8180 Bülach, ZH«sonnige 3-Zimmer-Wohnung per sofort oder auf Anfrage»Die Wohnung befindet sich in einem 6-Parteien-Mehrfamilienhaus in einem ruhigen Wohnquartier. Ein grosser Garten mit Pergola/Grillstelle kann mitbenutzt werden.Der Bahnhof sowie Einkaufsmöglichkeiten sind in Gehdistanz erreichbar.Details zur Wohnung im 1. OG- Küche mit grossem Kühlschrank, Backofen mit Glaskeramik, Geschirrspüler und Platz für eine Tisch.- Tageslichtbad mit Lavabo und Toilette- 2 Schlafzimmer mit Laminat- gut geschnittenes Wohnzimmer mit Laminatboden- sonniger BalkonZur Wohnung gehört ein Estrich- und ein Kellerabteil.Eine Gara"
"1703955438-50","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=40","3,5 Zimmer, 90 m², CHF 2610.—","Sandgrubenstrasse 15, 8330 Pfäffikon ZH, ZH","CHF 2610.—","««Baumpark» Wohnen in parkartiger Landschaft in Pfäffikon ZH»","3,5 Zimmer, 90 m², CHF 2610.—Sandgrubenstrasse 15, 8330 Pfäffikon ZH, ZH««Baumpark» Wohnen in parkartiger Landschaft in Pfäffikon ZH»Im modernen und familienfreundlichen Neubauprojekt «Baumpark» in Pfäffikon ZH entstehen 91 hochwertige Mietwohnungen.Die attraktiven 2.5- bis 5.5-Zimmer-Wohnungen überzeugen durch einen grosszügigen und gut möblierbaren Grundriss, einen hochwertigen Ausbaustandard sowie einen gemütlichen und grosszügigen Balkon mit Wintergarten/Sitzplatz, der zum Entspannen einlädt. Ausstattung der 3.5-Zimmer-Wohnungen: Etappiert bezugsbereit voraussichtlich ab dem Sommer 2024 Geschickt konzipierte Grundrissaufteilung Lichtdurchfluteter, offener Wohn- und Essbe"
"1703955438-51","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=40","4,5 Zimmer, 116 m², CHF 2950.—","Sandgrubenstrasse 17, 8330 Pfäffikon ZH, ZH","CHF 2950.—","««Baumpark» Wohnen in parkartiger Landschaft in Pfäffikon ZH»","4,5 Zimmer, 116 m², CHF 2950.—Sandgrubenstrasse 17, 8330 Pfäffikon ZH, ZH««Baumpark» Wohnen in parkartiger Landschaft in Pfäffikon ZH»Im modernen und familienfreundlichen Neubauprojekt «Baumpark» in Pfäffikon ZH entstehen 91 hochwertige Mietwohnungen.Die attraktiven 2.5- bis 5.5-Zimmer-Wohnungen überzeugen durch einen grosszügigen und gut möblierbaren Grundriss, einen hochwertigen Ausbaustandard sowie einen gemütlichen und grosszügigen Balkon mit Wintergarten/Sitzplatz, der zum Entspannen einlädt. Ausstattung der 4.5-Zimmer-Wohnungen: Etappiert bezugsbereit voraussichtlich ab dem Sommer 2024 Geschickt konzipierte Grundrissaufteilung Lichtdurchfluteter, offener Wohn- und Essbe"
"1703955438-52","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=40","3,5 Zimmer, 130 m², CHF 5520.—","8055 Zürich, ZH","CHF 5520.—","«MÖBLIERT, TEMPORÄR: 3½ ZI-WOHNUNG IN ZÜRICH - KREIS 3 BINZ»","3,5 Zimmer, 130 m², CHF 5520.—8055 Zürich, ZH«MÖBLIERT, TEMPORÄR: 3½ ZI-WOHNUNG IN ZÜRICH - KREIS 3 BINZ»MIETDAUER ab 1. April 2024 bis 31. Juli 2024 (mind. 3 Monate) Moderne Wohnung mit 130m2 Wohnfläche (5. Stock) und 100m2 Dachterrasse (6. Stock) zu vermieten, 130m², im 5. Stock, mit Lift, 1 Terrasse, 1 Einstellhallenplatz, Öffentliche Parkplätze in der Nähe, Autobahneinfahrt in der Nähe. Inkl. Heizung, Strom, Wasser, Internet, TV (inkl. Anschluss und Abo), ... Weitere Infos, Fragen & Besichtigen: ums.ch/angebots-detail/61169/English: ums.ch/offer-detail/61169/Français: ums.ch/offre-detail/61169/"
"1703955438-53","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=40","4,5 Zimmer, 123 m², CHF 5630.—","Eichstrasse 13, 8045 Zürich, ZH","CHF 5630.—","«Modische Wiedikon 4.5 ZW mit Keller und W/T. Nah zum Markt, über Blueg»","4,5 Zimmer, 123 m², CHF 5630.—Eichstrasse 13, 8045 Zürich, ZH«Modische Wiedikon 4.5 ZW mit Keller und W/T. Nah zum Markt, über Blueg»"
"1703955438-54","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=40","2 Zimmer, 52 m², CHF 2820.—","Zweierstrasse 119, 8003 Zürich, ZH","CHF 2820.—","«Voll rennovierte 2.0 Zim.,Keller,W/T, im Herz von Wiedikon, höhe Quali»","2 Zimmer, 52 m², CHF 2820.—Zweierstrasse 119, 8003 Zürich, ZH«Voll rennovierte 2.0 Zim.,Keller,W/T, im Herz von Wiedikon, höhe Quali»"
"1703955438-55","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=40","3,5 Zimmer, 69 m², CHF 5030.—","Uhlandstrasse 6, 8037 Zürich, ZH","CHF 5030.—","«Hip Wipkingen 3.5 Zim.+W/T, +Lag.,2 Min. zum Markt, über Blueground»","3,5 Zimmer, 69 m², CHF 5030.—Uhlandstrasse 6, 8037 Zürich, ZH«Hip Wipkingen 3.5 Zim.+W/T, +Lag.,2 Min. zum Markt, über Blueground»"
"1703955438-56","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=40","3,5 Zimmer, 76 m², CHF 3350.—","Uhlandstrasse 6, 8037 Zürich, ZH","CHF 3350.—","«Luxus Wipkingen 3.5 Zim.+W/T, +Lag.,2 Min. zum Markt, über Blueground»","3,5 Zimmer, 76 m², CHF 3350.—Uhlandstrasse 6, 8037 Zürich, ZH«Luxus Wipkingen 3.5 Zim.+W/T, +Lag.,2 Min. zum Markt, über Blueground»"
"1703955438-57","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=40","4,5 Zimmer, 156 m², CHF 6420.—","Signaustrasse 10, 8008 Zürich, ZH","CHF 6420.—","«Im Herzen von Zürich!»","4,5 Zimmer, 156 m², CHF 6420.—Signaustrasse 10, 8008 Zürich, ZH«Im Herzen von Zürich!»Diese sehr zentral gelegene 4.5-Zimmerwohnung überzeugt mit folgendem Ausbaustandard:Wohnzimmer mit Parkettgrosszügige, abgeschlossene Küche mit GlaskeramikherdKorridor mit KlinkerbodenBad/WCKellerDie Wohnung eignet sich optimal für Pendler, da sich der Bahnhof Stadelhofen in unmittelbarer Nähe befindet. Einkaufsmöglichkeiten sind in wenigen Gehminunten erreichbar. Die Lebende Stadt Zürich lädt mit grossem kulturellen Angebot sowie unzähligen Parkanlagen und Wäldern zum Verweilen ein.Bei den publizierten Bildern handelt es sich um typenähnliche"
"1703955438-58","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=40","4,5 Zimmer, 127 m², CHF 2090.—","Hauptstrasse 21, 8246 Langwiesen, ZH","CHF 2090.—","«4.5 Zimmer-Wohnung in Langwiesen»","4,5 Zimmer, 127 m², CHF 2090.—Hauptstrasse 21, 8246 Langwiesen, ZH«4.5 Zimmer-Wohnung in Langwiesen»"
"1703955438-59","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=40","4 Zimmer, 78 m², CHF 2100.—","Kriesbachstrasse 21, 8600 Dübendorf, ZH","CHF 2100.—","«Städtisch Leben - entspannt Wohnen»","4 Zimmer, 78 m², CHF 2100.—Kriesbachstrasse 21, 8600 Dübendorf, ZH«Städtisch Leben - entspannt Wohnen»Den Bahnhof und das Zentrum erreichen Sie zu Fuss innert 10 Gehminuten. Mit dem Zug sind Sie im Halbstundentakt bequem in 20 Minuten in der Stadt Winterthur oder Zürich. Der Autobahnanschluss Zürich und St. Gallen erreichen Sie innert 5 Minuten. Für den wöchentlichen Einkauf finden Sie in der nahen Umgebung einen Migros, Aldi, Lidl, Bäckerei, Metzgerei, Drogerie und vieles mehr, die Sie zu Fuss innerhalb von 5-10 Minuten erreichen. In der Nahen Umgebung erreichen Sie die Naturlandschaft neben dem bekannten Schweizer Fluss, die Glatt.Wir vermiet"
"1703955438-60","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=40","4 Zimmer, 103 m², CHF 4991.—","Gladbachstrasse 43, 8044 Zürich, ZH","CHF 4991.—","«An sonniger Lage mit grossem Gartensitzplatz zur Alleinbenutzung»","4 Zimmer, 103 m², CHF 4991.—Gladbachstrasse 43, 8044 Zürich, ZH«An sonniger Lage mit grossem Gartensitzplatz zur Alleinbenutzung»Ab sofort oder nach Vereinbarung vermieten wir diese exklusive Wohnung mit einem grossen Gartensitzplatz (ca. 142 m2) zur Alleinbenutzung.Gladbachstrasse 43Die sanierte Wohnung im Hochparterre verfügt über eine Wohnfläche von ca. 103 m2 auf 4 Zimmer verteilt und ist durch die hohen Decken (ca. 2.7 m) lichtdurchflutet. Herrliches Tafel- und Fischgrätparkett, sowie der direkte Zugang auf den grossen Gartensitzplatz machen diese Wohnung zu einem wahren Schmuckstück.Ausbau / BesonderheitenKüche: Kochinsel mit Glaskeramikherd, GeschirrspülerTafel- u"
